local_equipo,local_totalShots,local_shotsOnTarget,local_wonCorners,local_possessionPct,local_foulsCommitted,local_yellowCards,local_redCards,local_offsides,local_saves,local_blockedShots,visita_equipo,visita_totalShots,visita_shotsOnTarget,visita_wonCorners,visita_possessionPct,visita_foulsCommitted,visita_yellowCards,visita_redCards,visita_offsides,visita_saves,visita_blockedShots,event_id,fecha,temporada
Deportes Limache,11.0,5.0,5.0,28.8,9.0,2.0,2.0,0.0,6.0,1.0,O'Higgins,14.0,8.0,3.0,71.2,8.0,1.0,0.0,0.0,3.0,1.0,731227,2025-08-23 00:30:00,2025
Cobresal,19.0,7.0,7.0,62.2,6.0,2.0,0.0,0.0,2.0,6.0,Unión La Calera,12.0,3.0,4.0,37.8,11.0,1.0,0.0,0.0,6.0,1.0,731225,2025-08-23 19:00:00,2025
Audax Italiano,5.0,1.0,0.0,57.9,7.0,3.0,0.0,0.0,2.0,0.0,Coquimbo Unido,13.0,3.0,10.0,42.1,8.0,0.0,0.0,0.0,1.0,5.0,731224,2025-08-23 21:30:00,2025
Universidad Católica,18.0,7.0,2.0,53.0,10.0,3.0,0.0,0.0,3.0,3.0,Unión Española,13.0,3.0,6.0,47.0,8.0,4.0,0.0,0.0,5.0,4.0,731230,2025-08-24 00:00:00,2025
La Serena,26.0,4.0,6.0,55.1,10.0,1.0,0.0,0.0,3.0,11.0,Huachipato,15.0,5.0,6.0,44.9,13.0,2.0,0.0,0.0,4.0,5.0,731228,2025-08-24 16:30:00,2025
Deportes Iquique,10.0,4.0,3.0,44.2,7.0,2.0,1.0,0.0,1.0,2.0,Ñublense,6.0,3.0,4.0,55.8,19.0,3.0,0.0,0.0,4.0,3.0,731226,2025-08-24 21:30:00,2025
Everton CD,19.0,8.0,9.0,42.5,6.0,3.0,0.0,0.0,2.0,2.0,La Serena,15.0,3.0,5.0,57.5,11.0,2.0,0.0,0.0,3.0,8.0,731235,2025-08-28 23:00:00,2025
Unión La Calera,14.0,1.0,4.0,49.3,11.0,4.0,1.0,0.0,3.0,4.0,Palestino,14.0,5.0,3.0,50.7,11.0,5.0,0.0,0.0,0.0,5.0,731234,2025-08-29 23:00:00,2025
Huachipato,9.0,3.0,5.0,57.3,15.0,2.0,1.0,0.0,2.0,3.0,Coquimbo Unido,12.0,3.0,4.0,42.7,14.0,4.0,0.0,0.0,3.0,1.0,731238,2025-08-30 16:30:00,2025
O'Higgins,21.0,10.0,5.0,49.1,8.0,3.0,0.0,0.0,1.0,3.0,Audax Italiano,7.0,3.0,6.0,50.9,9.0,5.0,0.0,0.0,7.0,4.0,731237,2025-08-30 19:00:00,2025
Universidad Católica,15.0,5.0,5.0,67.4,13.0,5.0,0.0,0.0,4.0,1.0,Cobresal,14.0,5.0,2.0,32.6,10.0,3.0,0.0,0.0,4.0,3.0,731233,2025-08-30 21:30:00,2025
Deportes Iquique,25.0,8.0,9.0,61.3,13.0,2.0,0.0,0.0,1.0,6.0,Deportes Limache,7.0,2.0,2.0,38.7,18.0,3.0,0.0,0.0,6.0,0.0,731236,2025-08-31 00:00:00,2025
Colo Colo,21.0,5.0,6.0,65.8,12.0,4.0,0.0,0.0,2.0,8.0,Universidad de Chile,12.0,2.0,7.0,34.2,14.0,3.0,1.0,0.0,4.0,3.0,731232,2025-08-31 19:00:00,2025
Ñublense,12.0,2.0,9.0,62.0,12.0,2.0,1.0,0.0,3.0,3.0,Unión Española,20.0,5.0,7.0,38.0,6.0,2.0,1.0,0.0,2.0,8.0,731239,2025-08-31 22:30:00,2025
Cobresal,23.0,8.0,8.0,39.7,11.0,2.0,0.0,0.0,2.0,4.0,Palestino,9.0,2.0,7.0,60.3,3.0,0.0,0.0,0.0,6.0,1.0,731185,2025-09-07 18:00:00,2025
Coquimbo Unido,5.0,1.0,3.0,45.1,8.0,2.0,0.0,0.0,1.0,1.0,Ñublense,7.0,2.0,1.0,54.9,18.0,3.0,0.0,0.0,0.0,2.0,731242,2025-09-12 21:00:00,2025
Unión La Calera,11.0,3.0,8.0,46.7,16.0,2.0,0.0,0.0,0.0,1.0,Everton CD,7.0,0.0,2.0,53.3,11.0,3.0,0.0,0.0,2.0,3.0,731247,2025-09-12 23:30:00,2025
Unión Española,14.0,5.0,4.0,57.9,8.0,2.0,0.0,0.0,1.0,3.0,Audax Italiano,10.0,5.0,3.0,42.1,10.0,5.0,1.0,0.0,2.0,0.0,731246,2025-09-13 15:30:00,2025
Palestino,8.0,3.0,7.0,65.0,20.0,4.0,0.0,0.0,3.0,0.0,O'Higgins,8.0,5.0,0.0,35.0,22.0,6.0,0.0,0.0,1.0,1.0,731245,2025-09-13 18:00:00,2025
Cobresal,22.0,12.0,7.0,48.2,10.0,2.0,1.0,0.0,9.0,4.0,Huachipato,18.0,11.0,6.0,51.8,7.0,1.0,1.0,0.0,9.0,2.0,731240,2025-09-13 20:30:00,2025
Deportes Limache,15.0,4.0,7.0,49.3,15.0,4.0,0.0,0.0,2.0,2.0,Universidad Católica,14.0,3.0,1.0,50.7,15.0,1.0,0.0,0.0,4.0,4.0,731243,2025-09-13 23:00:00,2025
Colo Colo,22.0,11.0,4.0,71.0,11.0,2.0,0.0,0.0,2.0,4.0,Deportes Iquique,7.0,2.0,2.0,29.0,10.0,1.0,0.0,0.0,7.0,1.0,731241,2025-09-26 22:00:00,2025
La Serena,13.0,5.0,8.0,32.6,8.0,4.0,0.0,0.0,4.0,1.0,Universidad de Chile,12.0,5.0,6.0,67.4,9.0,1.0,1.0,0.0,4.0,3.0,731244,2025-09-28 18:00:00,2025
Universidad Católica,13.0,4.0,2.0,59.3,9.0,5.0,0.0,0.0,2.0,3.0,Ñublense,15.0,2.0,2.0,40.7,12.0,3.0,1.0,0.0,3.0,3.0,731214,2025-10-09 23:30:00,2025
Unión Española,10.0,5.0,3.0,46.6,16.0,2.0,0.0,0.0,4.0,1.0,Huachipato,11.0,6.0,6.0,53.4,9.0,4.0,0.0,0.0,1.0,2.0,731254,2025-10-12 15:00:00,2025
Universidad de Chile,11.0,7.0,3.0,37.2,10.0,3.0,1.0,0.0,2.0,3.0,Palestino,14.0,3.0,3.0,62.8,13.0,2.0,1.0,0.0,5.0,6.0,731253,2025-10-13 19:00:00,2025
Audax Italiano,17.0,7.0,6.0,33.8,11.0,2.0,0.0,0.0,2.0,5.0,Unión La Calera,11.0,4.0,1.0,66.2,11.0,3.0,0.0,0.0,3.0,1.0,731248,2025-10-17 21:00:00,2025
Deportes Iquique,10.0,4.0,4.0,42.4,15.0,5.0,0.0,0.0,3.0,3.0,O'Higgins,20.0,6.0,5.0,57.6,9.0,2.0,0.0,0.0,2.0,3.0,731250,2025-10-17 23:30:00,2025
La Serena,7.0,1.0,3.0,26.6,11.0,4.0,0.0,0.0,4.0,1.0,Ñublense,16.0,5.0,8.0,73.4,10.0,5.0,0.0,0.0,0.0,0.0,731131,2025-10-18 18:00:00,2025
Deportes Limache,21.0,6.0,8.0,55.0,12.0,0.0,0.0,0.0,3.0,3.0,Cobresal,9.0,3.0,1.0,45.0,19.0,3.0,1.0,0.0,4.0,1.0,731251,2025-10-18 20:30:00,2025
Coquimbo Unido,7.0,1.0,6.0,28.3,10.0,1.0,0.0,0.0,4.0,2.0,Colo Colo,12.0,4.0,5.0,71.7,7.0,3.0,0.0,0.0,0.0,3.0,731249,2025-10-19 15:30:00,2025
Everton CD,13.0,2.0,7.0,31.9,15.0,6.0,1.0,0.0,4.0,5.0,Universidad Católica,18.0,7.0,3.0,68.1,12.0,3.0,0.0,0.0,2.0,6.0,731252,2025-10-19 18:00:00,2025
Palestino,14.0,4.0,5.0,64.0,11.0,4.0,0.0,0.0,2.0,5.0,Everton CD,8.0,3.0,3.0,36.0,8.0,4.0,0.0,0.0,2.0,2.0,731261,2025-10-24 20:00:00,2025
La Serena,13.0,4.0,2.0,43.1,12.0,1.0,0.0,0.0,1.0,4.0,Audax Italiano,10.0,2.0,7.0,56.9,14.0,1.0,0.0,0.0,2.0,4.0,731259,2025-10-25 18:00:00,2025
Huachipato,15.0,3.0,6.0,61.0,8.0,1.0,0.0,0.0,4.0,4.0,Deportes Iquique,15.0,5.0,5.0,39.0,15.0,1.0,0.0,0.0,2.0,2.0,731258,2025-10-25 20:30:00,2025
Universidad Católica,13.0,3.0,8.0,38.1,11.0,4.0,1.0,0.0,3.0,3.0,Universidad de Chile,16.0,4.0,2.0,61.9,13.0,5.0,0.0,0.0,2.0,4.0,731262,2025-10-26 15:30:00,2025
Cobresal,18.0,9.0,4.0,50.3,13.0,3.0,0.0,0.0,6.0,3.0,Unión Española,21.0,8.0,8.0,49.7,11.0,3.0,0.0,0.0,8.0,6.0,731256,2025-10-26 19:00:00,2025
O'Higgins,10.0,3.0,4.0,63.4,12.0,4.0,1.0,0.0,1.0,2.0,Coquimbo Unido,7.0,2.0,6.0,36.6,13.0,3.0,0.0,0.0,3.0,1.0,731260,2025-10-26 21:30:00,2025
Unión La Calera,14.0,5.0,4.0,40.2,14.0,5.0,0.0,0.0,2.0,3.0,Ñublense,11.0,2.0,4.0,59.8,8.0,2.0,1.0,0.0,2.0,4.0,731263,2025-10-26 21:30:00,2025
Colo Colo,16.0,6.0,9.0,60.1,14.0,3.0,1.0,0.0,1.0,1.0,Deportes Limache,10.0,3.0,1.0,39.9,6.0,3.0,1.0,0.0,4.0,3.0,731257,2025-10-27 21:00:00,2025
Audax Italiano,17.0,3.0,4.0,59.2,8.0,2.0,0.0,0.0,5.0,3.0,Cobresal,15.0,7.0,4.0,40.8,16.0,5.0,0.0,0.0,2.0,4.0,731264,2025-10-31 18:00:00,2025
Deportes Iquique,19.0,5.0,2.0,62.7,13.0,3.0,0.0,0.0,2.0,4.0,La Serena,7.0,4.0,1.0,37.3,15.0,3.0,0.0,0.0,4.0,2.0,731266,2025-10-31 20:30:00,2025
Ñublense,7.0,2.0,2.0,44.5,12.0,4.0,1.0,0.0,6.0,2.0,Colo Colo,18.0,7.0,3.0,55.5,8.0,3.0,0.0,0.0,2.0,6.0,731271,2025-11-01 21:00:00,2025
Huachipato,11.0,4.0,1.0,37.2,9.0,1.0,0.0,0.0,3.0,1.0,Universidad de Chile,13.0,3.0,9.0,62.8,12.0,1.0,0.0,0.0,3.0,5.0,731144,2025-11-02 15:30:00,2025
Coquimbo Unido,12.0,3.0,5.0,47.7,8.0,1.0,0.0,0.0,0.0,3.0,Unión La Calera,2.0,0.0,2.0,52.3,12.0,4.0,1.0,0.0,1.0,0.0,731265,2025-11-02 20:30:00,2025
Universidad Católica,18.0,4.0,8.0,55.4,9.0,2.0,0.0,0.0,1.0,5.0,O'Higgins,10.0,3.0,2.0,44.6,8.0,3.0,0.0,0.0,4.0,3.0,731269,2025-11-02 20:30:00,2025
Everton CD,7.0,1.0,3.0,26.7,13.0,2.0,1.0,0.0,1.0,1.0,Unión Española,10.0,1.0,4.0,73.3,11.0,3.0,0.0,0.0,1.0,4.0,731268,2025-11-02 23:30:00,2025
Palestino,9.0,4.0,7.0,68.1,13.0,1.0,0.0,0.0,1.0,2.0,Deportes Limache,8.0,2.0,0.0,31.9,8.0,1.0,1.0,0.0,2.0,3.0,731145,2025-11-03 22:00:00,2025
Universidad de Chile,12.0,3.0,7.0,69.4,10.0,1.0,0.0,0.0,4.0,1.0,Everton CD,7.0,4.0,0.0,30.6,10.0,4.0,0.0,0.0,2.0,1.0,731231,2025-11-05 20:30:00,2025
Unión La Calera,9.0,4.0,5.0,61.9,13.0,0.0,1.0,0.0,5.0,2.0,Deportes Iquique,17.0,7.0,2.0,38.1,7.0,0.0,0.0,0.0,3.0,3.0,731279,2025-11-07 23:00:00,2025
La Serena,11.0,1.0,6.0,47.9,10.0,3.0,0.0,0.0,1.0,3.0,Universidad Católica,11.0,2.0,7.0,52.1,16.0,1.0,1.0,0.0,1.0,3.0,731274,2025-11-08 15:30:00,2025
Unión Española,19.0,7.0,4.0,43.8,17.0,5.0,0.0,0.0,2.0,5.0,Colo Colo,10.0,4.0,4.0,56.2,11.0,2.0,1.0,0.0,6.0,1.0,731278,2025-11-08 18:00:00,2025
Palestino,8.0,2.0,5.0,61.3,15.0,2.0,0.0,0.0,1.0,1.0,Coquimbo Unido,10.0,3.0,8.0,38.7,12.0,2.0,0.0,0.0,1.0,3.0,731276,2025-11-08 20:30:00,2025
O'Higgins,14.0,5.0,3.0,62.1,11.0,1.0,0.0,0.0,2.0,5.0,Ñublense,8.0,4.0,1.0,37.9,13.0,4.0,1.0,0.0,1.0,0.0,731275,2025-11-08 23:30:00,2025
Huachipato,22.0,9.0,9.0,43.6,8.0,1.0,0.0,0.0,5.0,5.0,Audax Italiano,13.0,6.0,10.0,56.4,17.0,5.0,1.0,0.0,6.0,2.0,731273,2025-11-09 18:00:00,2025
Universidad de Chile,21.0,9.0,9.0,63.1,15.0,5.0,0.0,0.0,2.0,4.0,Deportes Limache,11.0,6.0,3.0,36.9,9.0,2.0,0.0,0.0,5.0,2.0,731277,2025-11-09 20:30:00,2025
Cobresal,29.0,11.0,9.0,79.8,8.0,1.0,0.0,0.0,5.0,8.0,Everton CD,14.0,7.0,5.0,20.2,8.0,2.0,1.0,0.0,9.0,2.0,731272,2025-11-09 23:00:00,2025
Audax Italiano,18.0,5.0,7.0,57.8,11.0,3.0,0.0,0.0,7.0,5.0,Everton CD,20.0,9.0,5.0,42.2,11.0,2.0,0.0,0.0,3.0,5.0,731280,2025-11-21 23:00:00,2025
Deportes Iquique,19.0,7.0,6.0,49.9,8.0,3.0,0.0,0.0,1.0,6.0,Cobresal,12.0,2.0,6.0,50.1,10.0,4.0,0.0,0.0,5.0,2.0,731283,2025-11-21 23:00:00,2025
Deportes Limache,9.0,2.0,6.0,40.4,10.0,6.0,0.0,0.0,2.0,3.0,Unión Española,16.0,2.0,5.0,59.6,8.0,4.0,1.0,0.0,1.0,6.0,731284,2025-11-21 23:00:00,2025
Coquimbo Unido,15.0,5.0,7.0,57.3,10.0,1.0,0.0,0.0,2.0,0.0,La Serena,11.0,4.0,4.0,42.7,13.0,4.0,0.0,0.0,3.0,1.0,731282,2025-11-22 21:00:00,2025
Universidad Católica,11.0,5.0,3.0,38.2,14.0,1.0,0.0,0.0,3.0,3.0,Palestino,18.0,4.0,11.0,61.8,8.0,3.0,0.0,0.0,4.0,5.0,731286,2025-11-22 23:30:00,2025
O'Higgins,14.0,4.0,8.0,54.2,13.0,3.0,1.0,0.0,1.0,2.0,Universidad de Chile,9.0,2.0,5.0,45.8,11.0,0.0,1.0,0.0,4.0,2.0,731285,2025-11-23 21:00:00,2025
Colo Colo,18.0,6.0,4.0,58.8,5.0,1.0,0.0,0.0,3.0,4.0,Unión La Calera,10.0,4.0,3.0,41.2,8.0,1.0,0.0,0.0,2.0,2.0,731281,2025-11-23 23:30:00,2025
Ñublense,25.0,2.0,4.0,59.6,16.0,4.0,0.0,0.0,3.0,12.0,Huachipato,11.0,4.0,1.0,40.4,6.0,4.0,0.0,0.0,2.0,2.0,731287,2025-11-24 23:00:00,2025
Cobresal,13.0,6.0,4.0,28.3,10.0,2.0,0.0,0.0,4.0,2.0,Colo Colo,24.0,4.0,8.0,71.7,5.0,2.0,0.0,0.0,3.0,6.0,731289,2025-11-28 21:30:00,2025
Huachipato,16.0,3.0,5.0,49.7,6.0,1.0,0.0,0.0,4.0,6.0,Universidad Católica,8.0,4.0,5.0,50.3,13.0,3.0,0.0,0.0,3.0,0.0,731291,2025-11-29 15:00:00,2025
La Serena,15.0,4.0,4.0,28.6,13.0,3.0,0.0,0.0,3.0,4.0,Palestino,11.0,6.0,8.0,71.4,9.0,5.0,1.0,0.0,4.0,3.0,731292,2025-11-29 21:00:00,2025
Everton CD,17.0,7.0,10.0,64.1,10.0,2.0,0.0,0.0,1.0,3.0,Deportes Iquique,11.0,2.0,4.0,35.9,14.0,5.0,0.0,0.0,7.0,2.0,731290,2025-11-30 21:00:00,2025
Unión Española,12.0,4.0,11.0,51.7,5.0,3.0,0.0,0.0,2.0,4.0,O'Higgins,18.0,7.0,4.0,48.3,12.0,5.0,0.0,0.0,2.0,3.0,731294,2025-11-30 21:00:00,2025
Unión La Calera,12.0,3.0,4.0,48.4,10.0,2.0,0.0,0.0,6.0,1.0,Deportes Limache,13.0,7.0,4.0,51.6,12.0,1.0,0.0,0.0,3.0,1.0,731295,2025-11-30 21:00:00,2025
Audax Italiano,4.0,1.0,0.0,29.3,14.0,3.0,1.0,0.0,2.0,1.0,Ñublense,20.0,2.0,5.0,70.7,14.0,5.0,0.0,0.0,0.0,8.0,731288,2025-12-01 23:00:00,2025
Universidad de Chile,18.0,10.0,8.0,62.1,10.0,3.0,0.0,0.0,1.0,3.0,Coquimbo Unido,5.0,2.0,4.0,37.9,13.0,3.0,0.0,0.0,10.0,1.0,731293,2025-12-02 21:00:00,2025
Palestino,13.0,2.0,6.0,61.9,9.0,2.0,0.0,0.0,1.0,6.0,Huachipato,8.0,3.0,7.0,38.1,8.0,2.0,0.0,0.0,0.0,2.0,731301,2025-12-05 23:00:00,2025
Coquimbo Unido,13.0,5.0,7.0,43.8,12.0,3.0,0.0,0.0,2.0,4.0,Unión Española,14.0,4.0,4.0,56.2,7.0,1.0,0.0,0.0,1.0,4.0,731297,2025-12-06 21:00:00,2025
Deportes Iquique,15.0,6.0,2.0,42.4,11.0,3.0,1.0,0.0,1.0,3.0,Universidad de Chile,17.0,4.0,2.0,57.6,13.0,2.0,0.0,0.0,4.0,6.0,731298,2025-12-06 21:00:00,2025
Deportes Limache,10.0,7.0,4.0,72.3,10.0,0.0,0.0,0.0,1.0,2.0,La Serena,9.0,1.0,3.0,27.7,10.0,2.0,0.0,0.0,6.0,3.0,731299,2025-12-06 21:00:00,2025
O'Higgins,11.0,4.0,3.0,74.4,12.0,3.0,0.0,0.0,3.0,2.0,Everton CD,4.0,3.0,1.0,25.6,16.0,3.0,0.0,0.0,3.0,0.0,731300,2025-12-06 21:00:00,2025
Universidad Católica,13.0,6.0,8.0,63.0,8.0,1.0,0.0,0.0,1.0,2.0,Unión La Calera,7.0,2.0,3.0,37.0,15.0,5.0,0.0,0.0,4.0,2.0,731302,2025-12-06 21:00:00,2025
Colo Colo,32.0,11.0,15.0,72.5,13.0,1.0,1.0,0.0,1.0,9.0,Audax Italiano,5.0,3.0,1.0,27.5,11.0,2.0,1.0,0.0,10.0,0.0,731296,2025-12-07 21:00:00,2025
Ñublense,25.0,12.0,7.0,72.6,11.0,2.0,0.0,0.0,4.0,4.0,Cobresal,9.0,4.0,1.0,27.4,7.0,4.0,1.0,0.0,5.0,4.0,731303,2025-12-07 21:00:00,2025
Universidad de Chile,5.0,1.0,2.0,38.8,9.0,2.0,2.0,0.0,2.0,2.0,Audax Italiano,5.0,2.0,3.0,61.2,7.0,2.0,0.0,0.0,1.0,1.0,401850409,2026-01-30 23:00:00,2026
Deportes Limache,9.0,4.0,4.0,27.6,2.0,1.0,0.0,0.0,6.0,1.0,Colo Colo,18.0,7.0,4.0,72.4,7.0,2.0,0.0,0.0,1.0,3.0,401850418,2026-01-31 15:00:00,2026
Universidad de Concepción,13.0,4.0,11.0,50.2,8.0,4.0,0.0,0.0,1.0,4.0,Coquimbo Unido,8.0,1.0,1.0,49.8,12.0,2.0,1.0,0.0,3.0,2.0,401850424,2026-01-31 18:30:00,2026
Cobresal,17.0,5.0,7.0,51.5,17.0,3.0,0.0,0.0,0.0,3.0,Huachipato,12.0,0.0,4.0,48.5,10.0,3.0,0.0,0.0,4.0,5.0,401850422,2026-01-31 21:00:00,2026
La Serena,10.0,5.0,0.0,41.6,19.0,3.0,1.0,0.0,2.0,4.0,Universidad Católica,14.0,4.0,3.0,58.4,17.0,5.0,0.0,0.0,3.0,5.0,401850413,2026-02-01 21:00:00,2026
Palestino,15.0,7.0,7.0,57.4,10.0,2.0,1.0,0.0,2.0,3.0,Ñublense,9.0,3.0,8.0,42.6,14.0,3.0,0.0,0.0,6.0,3.0,401850411,2026-02-01 23:30:00,2026
Everton CD,15.0,2.0,6.0,50.6,18.0,2.0,1.0,0.0,1.0,8.0,Unión La Calera,8.0,2.0,2.0,49.4,16.0,1.0,0.0,0.0,2.0,2.0,401850416,2026-02-02 21:00:00,2026
O'Higgins,14.0,6.0,3.0,47.3,11.0,3.0,0.0,0.0,2.0,3.0,Deportes Concepcion,11.0,3.0,3.0,52.7,12.0,1.0,0.0,0.0,4.0,2.0,401850600,2026-02-02 23:30:00,2026
Audax Italiano,13.0,5.0,3.0,47.3,12.0,3.0,0.0,0.0,3.0,2.0,Universidad de Concepción,17.0,3.0,7.0,52.7,14.0,4.0,0.0,0.0,2.0,3.0,401850439,2026-02-06 23:00:00,2026
Coquimbo Unido,14.0,5.0,6.0,34.6,15.0,2.0,1.0,0.0,6.0,7.0,Palestino,14.0,7.0,5.0,65.4,13.0,4.0,0.0,0.0,2.0,3.0,401850434,2026-02-07 15:00:00,2026
O'Higgins,10.0,4.0,3.0,48.4,11.0,1.0,0.0,0.0,3.0,2.0,La Serena,7.0,3.0,3.0,51.6,14.0,4.0,0.0,0.0,3.0,2.0,401850430,2026-02-07 21:00:00,2026
Colo Colo,24.0,8.0,8.0,52.5,15.0,1.0,0.0,0.0,1.0,8.0,Everton CD,10.0,1.0,4.0,47.5,8.0,4.0,1.0,0.0,6.0,3.0,401850437,2026-02-07 23:30:00,2026
Huachipato,12.0,9.0,7.0,39.1,9.0,2.0,0.0,0.0,1.0,2.0,Universidad de Chile,9.0,2.0,4.0,60.9,13.0,1.0,0.0,0.0,7.0,2.0,401850432,2026-02-08 15:00:00,2026
Ñublense,23.0,3.0,11.0,63.2,11.0,1.0,0.0,0.0,0.0,8.0,Deportes Limache,2.0,1.0,3.0,36.8,7.0,2.0,1.0,0.0,2.0,0.0,401850441,2026-02-08 21:00:00,2026
Universidad Católica,12.0,5.0,3.0,47.0,18.0,2.0,1.0,0.0,3.0,2.0,Deportes Concepcion,16.0,3.0,8.0,53.0,8.0,1.0,0.0,0.0,3.0,4.0,401850428,2026-02-08 23:30:00,2026
Unión La Calera,14.0,5.0,3.0,49.4,17.0,2.0,0.0,0.0,1.0,3.0,Cobresal,9.0,1.0,6.0,50.6,12.0,3.0,0.0,0.0,2.0,3.0,401850426,2026-02-09 23:00:00,2026
Everton CD,12.0,3.0,2.0,53.6,12.0,2.0,0.0,0.0,6.0,3.0,Huachipato,13.0,9.0,7.0,46.4,16.0,3.0,0.0,0.0,3.0,1.0,401850457,2026-02-13 21:00:00,2026
Palestino,8.0,3.0,3.0,40.5,11.0,3.0,0.0,0.0,2.0,1.0,Universidad de Chile,9.0,3.0,1.0,59.5,10.0,1.0,0.0,0.0,3.0,2.0,401850452,2026-02-13 23:30:00,2026
La Serena,4.0,0.0,4.0,49.9,12.0,3.0,1.0,0.0,3.0,2.0,Coquimbo Unido,13.0,4.0,2.0,50.1,18.0,2.0,0.0,0.0,0.0,3.0,401850455,2026-02-14 15:00:00,2026
Deportes Limache,9.0,6.0,1.0,36.2,11.0,1.0,0.0,0.0,2.0,1.0,O'Higgins,16.0,4.0,5.0,63.8,8.0,2.0,0.0,0.0,3.0,4.0,401850459,2026-02-14 21:00:00,2026
Cobresal,11.0,8.0,5.0,36.1,9.0,2.0,0.0,0.0,4.0,0.0,Universidad Católica,22.0,6.0,11.0,63.9,5.0,0.0,0.0,0.0,5.0,4.0,401850443,2026-02-14 23:30:00,2026
Universidad de Concepción,12.0,9.0,5.0,48.7,16.0,5.0,1.0,0.0,0.0,3.0,Deportes Concepcion,8.0,1.0,3.0,51.3,10.0,2.0,1.0,0.0,7.0,3.0,401850450,2026-02-15 15:00:00,2026
Ñublense,10.0,2.0,4.0,40.8,23.0,1.0,1.0,0.0,6.0,2.0,Audax Italiano,11.0,6.0,6.0,59.2,11.0,0.0,1.0,0.0,1.0,3.0,401850448,2026-02-15 21:00:00,2026
Colo Colo,21.0,5.0,10.0,61.7,10.0,2.0,0.0,0.0,0.0,2.0,Unión La Calera,6.0,0.0,3.0,38.3,7.0,6.0,0.0,0.0,4.0,1.0,401850445,2026-02-15 23:30:00,2026
Unión La Calera,5.0,3.0,5.0,62.6,10.0,1.0,0.0,0.0,0.0,1.0,Ñublense,7.0,1.0,4.0,37.4,11.0,4.0,0.0,0.0,3.0,0.0,401850476,2026-02-20 21:00:00,2026
Deportes Concepcion,22.0,6.0,9.0,66.5,15.0,0.0,0.0,0.0,2.0,7.0,Cobresal,9.0,3.0,3.0,33.5,13.0,4.0,0.0,0.0,5.0,3.0,401850473,2026-02-20 23:30:00,2026
Huachipato,22.0,7.0,3.0,55.7,10.0,1.0,0.0,0.0,1.0,5.0,Palestino,12.0,2.0,4.0,44.3,14.0,3.0,0.0,0.0,5.0,3.0,401850471,2026-02-21 15:00:00,2026
O'Higgins,11.0,2.0,7.0,43.5,12.0,3.0,0.0,0.0,3.0,2.0,Colo Colo,12.0,4.0,5.0,56.5,15.0,2.0,0.0,0.0,2.0,4.0,401850467,2026-02-21 21:00:00,2026
Universidad Católica,14.0,7.0,1.0,58.1,9.0,5.0,0.0,0.0,4.0,1.0,Coquimbo Unido,9.0,4.0,5.0,41.9,16.0,4.0,1.0,0.0,4.0,1.0,401850465,2026-02-21 23:30:00,2026
La Serena,15.0,8.0,5.0,60.3,14.0,1.0,0.0,0.0,2.0,3.0,Universidad de Concepción,8.0,2.0,4.0,39.7,15.0,2.0,0.0,0.0,5.0,2.0,401850469,2026-02-22 15:00:00,2026
Audax Italiano,13.0,4.0,4.0,52.7,8.0,1.0,0.0,0.0,1.0,4.0,Everton CD,10.0,1.0,1.0,47.3,18.0,4.0,0.0,0.0,3.0,4.0,401850461,2026-02-22 21:00:00,2026
Universidad de Chile,13.0,5.0,5.0,65.0,9.0,1.0,0.0,0.0,2.0,2.0,Deportes Limache,8.0,5.0,3.0,35.0,13.0,2.0,0.0,0.0,3.0,1.0,401850463,2026-02-22 23:30:00,2026
Cobresal,15.0,6.0,7.0,58.7,14.0,3.0,0.0,0.0,2.0,3.0,La Serena,14.0,3.0,1.0,41.3,14.0,2.0,0.0,0.0,6.0,5.0,401850482,2026-02-27 21:00:00,2026
Unión La Calera,11.0,6.0,6.0,53.2,9.0,1.0,1.0,0.0,4.0,1.0,Audax Italiano,14.0,4.0,4.0,46.8,10.0,1.0,1.0,0.0,3.0,3.0,401850490,2026-02-27 23:30:00,2026
Coquimbo Unido,18.0,3.0,6.0,66.7,7.0,3.0,1.0,0.0,2.0,3.0,Deportes Concepcion,8.0,3.0,3.0,33.3,6.0,4.0,0.0,0.0,3.0,3.0,401850477,2026-02-28 15:00:00,2026
Deportes Limache,18.0,7.0,4.0,46.0,9.0,1.0,0.0,0.0,1.0,4.0,Huachipato,10.0,1.0,1.0,54.0,10.0,1.0,0.0,0.0,4.0,3.0,401850484,2026-02-28 21:00:00,2026
Palestino,19.0,7.0,3.0,53.7,16.0,4.0,0.0,0.0,3.0,4.0,O'Higgins,10.0,5.0,2.0,46.3,9.0,2.0,0.0,0.0,2.0,2.0,401850486,2026-02-28 23:30:00,2026
Universidad de Concepción,21.0,4.0,8.0,54.0,14.0,3.0,1.0,0.0,7.0,11.0,Everton CD,18.0,10.0,2.0,46.0,12.0,2.0,0.0,0.0,4.0,5.0,401850488,2026-03-01 15:00:00,2026
Colo Colo,12.0,4.0,4.0,58.0,9.0,2.0,0.0,0.0,3.0,3.0,Universidad de Chile,6.0,4.0,1.0,42.0,15.0,2.0,0.0,0.0,4.0,1.0,401850480,2026-03-01 21:00:00,2026
Ñublense,7.0,3.0,3.0,40.4,18.0,4.0,2.0,0.0,4.0,1.0,Universidad Católica,13.0,6.0,5.0,59.6,17.0,7.0,0.0,0.0,2.0,2.0,401850492,2026-03-01 23:30:00,2026
