fecha,competicion,local,visita,elo_diff,squad_value_diff,ea_overall_diff,h2h_diff,goles_anotados_diff,goles_recibidos_diff,tiros_diff,tiros_arco_diff,corners_diff,posesion_diff,faltas_diff,resultado
2025-06-11,Clasif. CONCACAF,Costa Rica,Trinidad and Tobago,204.9,0.996,7.0,1.385,1.08,0.33,-8.5,-2.2,-3.47,-18.27,-1.23,2
2025-06-11,Clasif. CONCACAF,El Salvador,Suriname,-48.2,-1.701,-6.56,2.1,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-06-11,Clasif. CONCACAF,Honduras,Antigua and Barbuda,619.4,2.532,5.4,2.0,0.58,-1.17,8.5,2.8,-2.8,4.9,-7.9,2
2025-06-11,Clasif. CONMEBOL,Peru,Ecuador,-176.4,-0.333,0.27,0.222,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1
2025-06-11,Amistosos 2024-25,Mexico,Turkey,9.0,-0.067,-1.46,1.0,-0.43,1.07,-0.52,-0.29,1.19,-1.31,0.57,2
2025-06-11,Amistosos 2024-25,Canada,Ivory Coast,208.3,-0.914,-4.73,0.0,0.37,0.25,0.5,0.3,0.2,0.45,2.35,1
2025-06-11,Clasif. CONMEBOL,Argentina,Colombia,205.4,0.822,4.27,0.744,-0.2,-0.17,0.0,0.0,0.0,0.0,0.0,1
2025-06-11,Clasif. CONMEBOL,Brazil,Paraguay,162.4,2.458,11.45,1.369,0.12,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-06-11,Clasif. CONCACAF,Guyana,Montserrat,231.9,0.377,-4.6,1.333,0.92,-0.67,0.0,0.0,0.0,0.0,0.0,2
2025-06-11,Amistosos 2024-25,United States,Switzerland,-60.8,-0.172,-2.73,-0.8,-0.17,-0.5,-7.0,-1.2,-4.2,-10.62,0.0,0
2025-07-04,Amistosos 2024-25,Senegal,Guinea,321.4,1.433,7.36,0.326,-1.29,-0.83,4.5,1.2,0.8,-12.7,-5.1,1
2025-07-07,Amistosos 2024-25,Senegal,Guinea,321.4,1.433,7.36,0.326,-2.0,-0.6,0.0,0.0,0.0,0.0,0.0,2
2025-07-21,Amistosos 2024-25,Tanzania,Congo,137.9,-1.739,-7.67,-2.0,0.5,-1.14,0.0,0.0,0.0,0.0,0.0,1
2025-07-21,Amistosos 2024-25,Kenya,Uganda,-21.6,0.758,-0.43,-0.318,0.63,-0.9,0.0,0.0,0.0,0.0,0.0,1
2025-07-22,Amistosos 2024-25,Tanzania,Uganda,-16.2,-0.442,-2.1,-1.014,0.83,-0.2,0.0,0.0,0.0,0.0,0.0,2
2025-07-24,Amistosos 2024-25,Tanzania,Kenya,5.4,-1.2,-1.67,-0.771,-0.13,0.4,0.0,0.0,0.0,0.0,0.0,1
2025-07-24,Amistosos 2024-25,Uganda,Senegal,-395.5,-3.996,-17.66,-0.833,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,2
2025-07-24,Amistosos 2024-25,Senegal,Uganda,395.5,3.996,17.66,0.833,0.3,-0.5,0.0,0.0,0.0,0.0,0.0,1
2025-07-27,Amistosos 2024-25,Uganda,Tanzania,16.2,0.442,2.1,1.014,-0.75,-0.2,0.0,0.0,0.0,0.0,0.0,1
2025-07-27,Amistosos 2024-25,Tanzania,Senegal,-411.7,-4.438,-19.76,-2.0,0.4,0.67,0.0,0.0,0.0,0.0,0.0,2
2025-07-27,Amistosos 2024-25,Kenya,Senegal,-417.1,-3.238,-18.09,-2.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1
2025-07-27,Amistosos 2024-25,Kenya,Congo,132.5,-0.539,-6.0,0.667,0.5,-1.58,0.0,0.0,0.0,0.0,0.0,1
2025-07-31,Amistosos 2024-25,Zanzibar,Nigeria,-156.5,-2.946,-5.06,-3.0,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,1
2025-08-24,Amistosos 2024-25,Qatar,Lebanon,208.4,4.986,7.73,1.8,-0.47,1.21,0.0,0.0,0.0,0.0,0.0,0
2025-09-01,Clasif. CAF,Eritrea,Zambia,-391.2,-2.089,-0.72,0.0,-1.0,-0.25,0.0,0.0,0.0,0.0,0.0,1
2025-09-02,Amistosos 2024-25,Kuwait,Lebanon,-9.6,2.303,8.71,0.7,-1.25,0.5,0.0,0.0,0.0,0.0,0.0,1
2025-09-03,Amistosos 2024-25,Qatar,Bahrain,80.1,0.856,-3.46,-0.125,0.2,1.14,0.0,0.0,0.0,0.0,0.0,1
2025-09-03,Clasif. CAF,Seychelles,Gabon,-553.6,-2.597,-8.19,-3.0,-1.33,2.63,0.0,0.0,0.0,0.0,0.0,0
2025-09-04,Clasif. UEFA,Kazakhstan,Wales,-315.8,-4.959,-8.09,-2.0,-0.93,1.03,-2.15,-4.25,-1.62,-17.17,2.2,0
2025-09-04,Clasif. CAF,Cameroon,Eswatini,376.6,3.628,7.71,1.667,0.83,-0.5,-2.0,-1.2,-1.8,5.5,1.1,2
2025-09-04,Clasif. CAF,Algeria,Botswana,343.4,3.885,6.1,2.667,0.88,0.33,0.0,0.0,0.0,0.0,0.0,2
2025-09-04,Clasif. CAF,Sao Tome and Principe,Equatorial Guinea,-393.6,-1.109,-0.13,0.0,-0.33,0.92,0.0,0.0,0.0,0.0,0.0,0
2025-09-04,Clasif. CAF,Mauritius,Cape Verde,-421.2,-4.754,-10.67,-1.333,0.38,0.08,0.0,0.0,0.0,0.0,0.0,0
2025-09-04,Clasif. CAF,Madagascar,Central African Republic,12.2,-0.986,-2.14,-0.375,-0.63,-1.0,0.0,0.0,0.0,0.0,0.0,2
2025-09-04,Clasif. CONMEBOL,Uruguay,Peru,159.0,1.629,6.36,0.714,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,2
2025-09-04,Clasif. CAF,Tunisia,Liberia,327.6,1.562,8.73,0.818,-0.3,0.6,12.5,2.5,1.0,-7.6,7.0,2
2025-09-04,Clasif. CONMEBOL,Paraguay,Ecuador,-89.9,-0.28,0.18,0.488,-0.5,0.4,0.0,0.0,0.0,0.0,0.0,1
2025-09-04,Clasif. CONMEBOL,Colombia,Bolivia,284.3,2.709,11.09,0.606,0.5,-1.73,0.0,0.0,0.0,0.0,0.0,2
2025-09-04,Clasif. CAF,Guinea-Bissau,Sierra Leone,-84.9,-1.194,3.27,-0.688,-0.55,-0.57,0.5,0.8,-1.8,0.6,-0.9,1
2025-09-04,Clasif. CAF,Mali,Comoros,191.4,2.691,11.91,3.0,-0.03,-1.5,1.0,-0.2,0.7,9.1,11.6,2
2025-09-04,Amistosos 2024-25,Malaysia,Singapore,206.1,2.813,17.14,0.342,-0.17,-1.25,0.0,0.0,0.0,0.0,0.0,2
2025-09-04,Clasif. UEFA,Slovakia,Germany,-274.0,-1.765,-9.55,-1.182,-0.83,0.17,-1.12,-1.0,0.83,-8.84,0.04,2
2025-09-04,Clasif. CAF,Chad,Ghana,-322.7,-5.543,-13.45,-5.0,-1.75,0.43,0.0,0.0,0.0,0.0,0.0,1
2025-09-04,Amistosos 2024-25,United Arab Emirates,Syria,96.3,2.06,0.36,0.864,-0.35,-1.51,0.0,0.0,0.0,0.0,0.0,2
2025-09-04,Clasif. UEFA,Georgia,Turkey,-131.6,-0.955,-8.27,-1.5,-0.17,-0.43,-5.67,-1.33,1.17,-0.22,-2.33,0
2025-09-04,Clasif. UEFA,Bulgaria,Spain,-729.0,-3.847,-17.91,-4.2,-1.42,0.33,-12.12,-4.71,-1.8,-6.5,0.58,0
2025-09-04,Clasif. UEFA,Liechtenstein,Belgium,-942.6,-6.439,-14.64,-0.0,-1.0,0.98,-8.38,-2.5,-6.33,-18.94,0.72,0
2025-09-04,Clasif. UEFA,Luxembourg,Northern Ireland,-122.9,-0.646,-3.18,-0.857,-0.61,-0.9,-0.5,-1.0,-0.5,4.9,1.25,0
2025-09-04,Clasif. UEFA,Netherlands,Poland,302.3,0.998,3.36,0.5,1.5,-1.4,-3.62,-1.25,-1.04,11.36,-1.8,1
2025-09-04,Amistosos 2024-25,Saudi Arabia,North Macedonia,-3.3,-0.583,-1.27,0.5,0.18,0.67,0.12,-0.42,1.09,-0.58,2.53,2
2025-09-04,Clasif. CONCACAF,Suriname,Panama,-327.7,0.11,0.73,-0.0,0.38,-1.67,-1.83,-0.13,2.8,-6.97,-2.77,1
2025-09-04,Clasif. UEFA,Lithuania,Malta,29.1,-0.222,-2.95,0.5,-0.25,-1.52,-0.4,0.12,-1.0,-1.28,4.55,1
2025-09-04,Amistosos 2024-25,Norway,Finland,338.5,1.77,4.27,1.565,1.85,0.81,7.88,3.54,1.5,7.77,-1.5,2
2025-09-04,Amistosos 2024-25,Russia,Jordan,91.7,3.569,13.68,-0.0,2.71,-0.2,0.0,0.0,0.0,0.0,0.0,1
2025-09-04,Clasif. CONMEBOL,Argentina,Venezuela,372.9,2.362,11.09,2.571,0.71,-1.08,0.0,0.0,0.0,0.0,0.0,2
2025-09-04,Clasif. CAF,Angola,Libya,127.0,0.684,-1.06,0.2,-0.74,-0.09,-1.0,-1.2,1.7,1.7,3.6,0
2025-09-04,Amistosos 2024-25,Gibraltar,Albania,-555.8,-5.767,-16.36,-0.0,-0.5,1.25,-4.48,-1.63,-0.29,-14.66,1.16,0
2025-09-05,Clasif. UEFA,Iceland,Azerbaijan,188.2,1.78,7.03,-0.0,0.71,-0.74,0.83,1.42,-2.17,-6.57,0.58,2
2025-09-05,Clasif. UEFA,Ukraine,France,-265.3,-1.735,-9.27,-1.25,-1.12,-0.29,-7.04,-2.62,-4.12,-15.02,-0.25,0
2025-09-05,Clasif. UEFA,Denmark,Scotland,154.5,0.272,2.09,-0.444,0.5,-0.05,1.67,1.0,2.17,-5.1,0.5,1
2025-09-05,Clasif. CAF,Egypt,Ethiopia,379.1,4.576,11.36,2.056,-1.0,-0.27,4.5,0.8,-0.47,6.03,1.43,2
2025-09-05,Clasif. UEFA,Greece,Belarus,365.9,4.348,13.18,-0.0,0.5,-0.3,8.75,1.58,2.05,7.79,-6.92,2
2025-09-05,Clasif. UEFA,Faroe Islands,Croatia,-648.8,-5.486,-22.15,-0.0,-1.93,-0.21,-5.71,-4.86,-0.93,-5.77,-1.59,0
2025-09-05,Amistosos 2024-25,Romania,Canada,-143.3,-0.622,-0.55,-0.0,0.66,-0.3,1.62,1.0,2.75,9.52,-2.46,0
2025-09-05,Clasif. UEFA,Montenegro,Czech Republic,-245.2,-0.656,-6.35,-2.333,0.25,-0.57,-2.86,-1.38,-2.27,-8.94,-1.3,0
2025-09-05,Clasif. UEFA,Slovenia,Sweden,-22.4,-0.3,-1.55,-0.75,-2.26,0.65,-12.0,-6.33,-3.83,-21.37,-2.17,1
2025-09-05,Clasif. UEFA,Switzerland,Kosovo,215.3,1.415,6.36,-0.0,-0.43,0.05,-1.42,-1.67,0.08,9.29,0.67,2
2025-09-05,Amistosos 2024-25,Indonesia,Chinese Taipei,429.2,-1.432,-8.5,0.0,-0.42,1.05,0.0,0.0,0.0,0.0,0.0,2
2025-09-05,Amistosos 2024-25,Australia,New Zealand,96.5,0.728,3.09,1.354,-2.09,-0.3,0.0,0.0,0.0,0.0,0.0,2
2025-09-05,Clasif. UEFA,Italy,Estonia,526.7,4.767,22.29,2.571,0.0,0.48,5.75,1.46,2.0,15.31,-1.12,2
2025-09-05,Clasif. UEFA,Moldova,Israel,-316.0,-2.041,-7.73,-1.0,-0.07,-0.47,1.93,-0.24,-1.27,3.75,7.76,0
2025-09-05,Clasif. CAF,Ivory Coast,Burundi,261.1,4.219,15.32,2.167,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-09-05,Clasif. CAF,Lesotho,South Africa,-231.8,-2.179,0.31,-0.833,0.0,-0.1,-9.0,-4.5,-2.0,-28.0,-3.5,0
2025-09-05,Clasif. CAF,Uganda,Mozambique,-56.7,-1.373,-7.55,-2.0,-0.5,-0.79,3.17,1.53,0.13,-0.3,1.57,2
2025-09-05,Clasif. CAF,Benin,Zimbabwe,30.8,-0.376,-2.36,0.0,0.42,-0.5,0.0,0.0,0.0,0.0,0.0,2
2025-09-05,Clasif. CAF,Djibouti,Burkina Faso,-547.2,-2.698,-6.54,-3.0,-0.67,1.25,0.0,0.0,0.0,0.0,0.0,0
2025-09-05,Clasif. CAF,Congo,Tanzania,-137.9,1.739,7.67,2.0,-1.0,1.7,0.0,0.0,0.0,0.0,0.0,1
2025-09-05,Amistosos 2024-25,Indonesia,Kuwait,71.0,-2.526,-13.71,-0.571,0.67,2.39,0.0,0.0,0.0,0.0,0.0,1
2025-09-05,Clasif. CAF,Namibia,Malawi,63.1,0.703,-1.21,0.375,-0.67,0.54,-2.75,-0.25,0.45,16.32,2.25,0
2025-09-05,Clasif. CAF,Kenya,Gambia,-23.9,-1.356,-8.36,-0.0,-0.5,0.25,0.5,-2.8,-1.2,4.25,-3.1,0
2025-09-05,Clasif. CAF,Senegal,Sudan,372.1,5.164,19.86,1.25,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,2
2025-09-05,Clasif. CAF,South Sudan,DR Congo,-426.2,-5.683,-21.27,-1.0,-0.5,1.17,1.5,1.7,1.3,6.45,-2.1,0
2025-09-05,Clasif. CONMEBOL,Brazil,Chile,309.5,2.49,9.64,1.474,-3.29,-0.23,0.0,0.0,0.0,0.0,0.0,2
2025-09-05,Clasif. CONCACAF,Bermuda,Jamaica,-332.9,-4.441,-5.73,-1.0,0.36,1.33,2.17,1.2,-1.87,2.83,3.23,0
2025-09-05,Clasif. CONCACAF,Guatemala,El Salvador,167.5,-2.056,-0.17,0.188,0.77,0.67,0.0,0.0,0.0,0.0,0.0,0
2025-09-05,Clasif. CAF,Mauritania,Togo,-37.2,-2.04,-6.61,-0.667,0.0,0.14,-0.5,0.0,-3.8,-19.3,-0.9,2
2025-09-05,Clasif. CAF,Morocco,Niger,453.3,4.182,7.8,1.875,-0.38,-1.17,1.5,-2.2,1.2,4.0,-0.9,2
2025-09-05,Clasif. CAF,Somalia,Guinea,-545.5,-2.863,-9.42,-0.0,-1.67,0.79,0.0,0.0,0.0,0.0,0.0,0
2025-09-06,Amistosos 2024-25,United States,South Korea,-74.0,0.357,1.27,-0.0,-0.29,0.8,0.0,0.0,0.0,0.0,0.0,0
2025-09-06,Clasif. CONCACAF,Nicaragua,Costa Rica,-296.5,-1.206,1.46,-3.529,-1.6,-0.33,8.5,2.2,3.47,18.27,1.23,1
2025-09-06,Clasif. UEFA,Latvia,Serbia,-571.0,-4.821,-18.98,0.0,-0.8,0.17,-3.29,-1.09,-1.29,-0.74,0.25,0
2025-09-06,Clasif. CAF,Nigeria,Rwanda,262.6,4.152,7.18,0.714,0.17,-0.17,0.0,0.0,0.0,0.0,0.0,2
2025-09-06,Clasif. UEFA,Austria,Cyprus,541.5,2.851,12.73,2.429,1.11,-1.23,7.68,3.05,0.52,20.88,-3.34,2
2025-09-06,Clasif. CONCACAF,Haiti,Honduras,-87.7,-1.037,-5.6,-1.278,-0.21,0.57,0.5,0.3,2.7,-9.85,-1.9,1
2025-09-06,Clasif. UEFA,Armenia,Portugal,-676.3,-3.207,-14.92,-0.833,-1.2,1.46,1.04,-0.62,2.0,-4.35,-4.42,0
2025-09-06,Amistosos 2024-25,Sri Lanka,Maldives,-28.5,0.0,-0.57,-1.1,0.33,-1.1,0.0,0.0,0.0,0.0,0.0,0
2025-09-06,Clasif. UEFA,Republic of Ireland,Hungary,-54.4,-0.594,-1.64,-0.429,0.2,-0.31,-1.17,0.33,0.9,7.83,-7.0,1
2025-09-06,Clasif. UEFA,San Marino,Bosnia and Herzegovina,-638.8,-3.04,-14.5,-2.0,0.5,-0.38,-2.57,-0.45,-0.12,-5.79,-0.14,0
2025-09-06,Amistosos 2024-25,Nepal,Bangladesh,14.7,0.0,0.29,-0.321,0.17,1.46,0.0,0.0,0.0,0.0,0.0,1
2025-09-06,Clasif. UEFA,England,Andorra,928.3,7.276,23.18,3.714,0.38,0.17,10.21,3.62,5.06,38.84,-9.43,2
2025-09-06,Clasif. CONCACAF,Trinidad and Tobago,Curaçao,-18.4,-1.14,-9.77,0.304,0.17,0.8,0.0,0.0,0.0,0.0,0.0,1
2025-09-07,Clasif. UEFA,North Macedonia,Liechtenstein,740.2,4.299,2.91,3.333,0.38,-1.95,4.61,2.14,2.0,14.69,-1.36,2
2025-09-07,Clasif. UEFA,Luxembourg,Slovakia,-291.4,-2.214,-8.36,-1.571,-0.4,0.03,-2.25,-1.25,-0.5,7.95,5.17,0
2025-09-07,Clasif. UEFA,Georgia,Bulgaria,254.1,1.205,5.09,-1.125,0.94,-1.21,8.0,2.23,4.3,15.23,-2.33,2
2025-09-07,Clasif. UEFA,Lithuania,Netherlands,-696.0,-4.918,-20.34,0.0,-1.75,0.4,-4.98,-2.3,-2.33,-9.06,7.29,0
2025-09-07,Clasif. UEFA,Belgium,Kazakhstan,423.9,6.534,16.64,1.667,1.17,-0.83,3.93,2.12,2.75,16.15,-2.7,2
2025-09-07,Amistosos 2024-25,Mexico,Japan,21.6,-0.019,3.0,1.125,-1.2,1.5,7.83,1.8,1.53,10.73,-0.9,1
2025-09-07,Clasif. CAF,Central African Republic,Comoros,-117.4,0.909,5.18,-2.0,0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0
2025-09-07,Clasif. UEFA,Poland,Finland,155.5,1.629,6.64,1.452,0.0,0.89,7.43,2.88,1.14,1.0,2.0,2
2025-09-07,Clasif. UEFA,Turkey,Spain,-310.6,-1.643,-4.19,-0.9,-0.21,-0.67,-3.17,-2.96,-0.42,-0.91,-2.92,0
2025-09-07,Amistosos 2024-25,Qatar,Russia,-200.9,-0.157,-4.45,-0.5,-2.6,1.43,0.0,0.0,0.0,0.0,0.0,0
2025-09-07,Clasif. UEFA,Germany,Northern Ireland,298.6,3.333,14.73,1.632,0.5,-0.37,4.88,1.25,-0.25,11.45,-2.0,2
2025-09-08,Amistosos 2024-25,United Arab Emirates,Bahrain,112.9,-0.7,-7.92,0.323,0.8,-0.37,0.0,0.0,0.0,0.0,0.0,2
2025-09-08,Clasif. CAF,Guinea,Algeria,-238.3,-1.022,-5.45,-0.071,-0.62,-0.07,-5.5,-0.8,-1.2,-16.3,2.9,1
2025-09-08,Amistosos 2024-25,Indonesia,Lebanon,63.3,-0.223,-5.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,1
2025-09-08,Amistosos 2024-25,Malaysia,Palestine,-130.0,1.079,6.2,-2.8,0.5,0.2,0.0,0.0,0.0,0.0,0.0,2
2025-09-08,Clasif. CAF,Mozambique,Botswana,60.8,1.673,-2.02,0.826,0.2,0.77,-1.5,1.0,4.0,22.4,0.5,2
2025-09-08,Clasif. CAF,Equatorial Guinea,Tunisia,-178.9,-1.387,-6.39,-0.9,-0.5,-0.67,-7.17,-2.13,-1.53,-6.97,-4.77,0
2025-09-08,Clasif. UEFA,Kosovo,Sweden,-154.5,-1.06,-4.55,-2.333,-0.43,0.57,-3.92,-2.83,-2.58,-17.43,-3.58,2
2025-09-08,Amistosos 2024-25,Syria,Kuwait,130.5,-0.904,-5.71,-0.394,0.9,0.43,0.0,0.0,0.0,0.0,0.0,1
2025-09-08,Clasif. UEFA,Switzerland,Slovenia,113.0,0.655,3.36,1.0,1.34,-0.33,3.83,0.75,0.58,16.3,-0.67,2
2025-09-08,Amistosos 2024-25,Czech Republic,Saudi Arabia,125.1,1.285,7.9,2.0,0.17,0.5,4.62,2.8,2.58,4.06,1.1,1
2025-09-08,Clasif. CAF,Zambia,Morocco,-325.2,-2.093,-12.27,-0.263,-0.62,1.67,0.0,0.0,0.0,0.0,0.0,0
2025-09-08,Clasif. UEFA,Croatia,Montenegro,444.2,1.822,9.73,0.0,0.92,0.03,1.27,2.67,2.83,4.23,-2.88,2
2025-09-08,Clasif. UEFA,Belarus,Scotland,-251.3,-4.952,-15.0,-0.75,0.34,0.0,-1.17,0.08,1.08,-4.34,6.75,0
2025-09-08,Clasif. UEFA,Greece,Denmark,-5.3,-0.876,-3.91,-1.0,1.17,-1.0,5.83,1.67,0.0,4.05,1.33,0
2025-09-08,Clasif. CAF,Uganda,Somalia,507.2,0.3,-0.82,3.0,1.33,-0.79,0.0,0.0,0.0,0.0,0.0,2
2025-09-08,Clasif. CAF,Libya,Eswatini,209.2,1.625,3.95,1.333,0.05,-0.71,0.0,0.0,0.0,0.0,0.0,2
2025-09-08,Clasif. CAF,Ghana,Mali,-137.2,0.222,0.73,0.739,0.75,0.13,0.5,0.2,-5.2,-11.8,-17.1,2
2025-09-08,Clasif. CAF,Madagascar,Chad,163.4,2.554,3.86,2.0,1.0,-0.14,0.0,0.0,0.0,0.0,0.0,2
2025-09-08,Clasif. CAF,Malawi,Liberia,61.4,-0.934,8.18,-0.25,0.25,0.23,5.0,0.0,1.3,-24.35,1.0,1
2025-09-08,Clasif. UEFA,Israel,Italy,-242.9,-2.863,-13.64,-2.143,-0.43,0.1,-4.04,-0.04,-0.25,-12.3,-2.77,0
2025-09-08,Clasif. CAF,Congo,Eritrea,152.6,1.597,1.36,0.0,-0.35,0.83,0.0,0.0,0.0,0.0,0.0,1
2025-09-08,Clasif. CAF,Guinea-Bissau,Djibouti,284.1,0.0,5.68,1.0,0.2,-1.8,0.0,0.0,0.0,0.0,0.0,2
2025-09-08,Clasif. UEFA,Gibraltar,Faroe Islands,-215.5,-1.699,-1.4,-0.25,-0.25,1.57,-4.69,-0.96,-1.83,-9.85,0.6,0
2025-09-09,Clasif. CONCACAF,Panama,Guatemala,235.1,3.647,6.0,-0.0,0.0,1.34,2.0,0.3,-3.3,-1.35,1.1,1
2025-09-09,Clasif. CAF,Kenya,Seychelles,423.1,1.058,-1.11,2.0,0.33,-2.86,0.0,0.0,0.0,0.0,0.0,2
2025-09-09,Clasif. UEFA,Serbia,England,-133.1,-0.944,-4.0,-1.0,-0.9,-0.33,-3.95,-3.25,-3.09,-27.43,3.02,0
2025-09-09,Clasif. UEFA,Azerbaijan,Ukraine,-447.1,-3.42,-13.21,-3.0,-0.83,1.75,-2.42,-1.5,0.33,0.02,1.67,1
2025-09-09,Clasif. UEFA,Bosnia and Herzegovina,Austria,-313.8,-1.195,-3.55,-0.2,-0.29,1.4,-5.16,-2.43,-0.04,-14.79,6.12,0
2025-09-09,Clasif. UEFA,France,Iceland,520.0,3.376,15.45,2.0,0.36,-0.25,7.17,1.58,3.83,5.17,0.71,2
2025-09-09,Clasif. UEFA,Hungary,Portugal,-351.0,-1.971,-9.82,-1.643,-1.73,0.95,-2.54,-1.0,-2.67,-21.7,4.21,0
2025-09-09,Amistosos 2024-25,Wales,Canada,-103.9,-0.009,1.0,0.667,-0.31,0.15,2.25,2.62,1.75,12.83,-4.88,0
2025-09-09,Clasif. UEFA,Albania,Latvia,338.9,3.439,13.16,0.0,0.4,0.17,2.86,1.38,1.21,8.54,-3.0,2
2025-09-09,Clasif. CAF,Burkina Faso,Egypt,-139.1,-0.781,-3.0,-1.125,1.07,0.15,-7.0,-0.8,-0.2,-5.15,-1.6,1
2025-09-09,Clasif. CONMEBOL,Chile,Uruguay,-232.8,-1.608,-4.64,-0.771,2.75,0.17,0.0,0.0,0.0,0.0,0.0,1
2025-09-09,Clasif. CONMEBOL,Peru,Paraguay,-90.0,-0.054,0.09,-0.172,1.17,0.6,0.0,0.0,0.0,0.0,0.0,0
2025-09-09,Clasif. CONMEBOL,Venezuela,Colombia,-206.9,-1.54,-6.82,-0.78,-0.83,0.7,0.0,0.0,0.0,0.0,0.0,0
2025-09-09,Clasif. CONMEBOL,Bolivia,Brazil,-346.7,-3.955,-17.27,-2.636,-0.19,1.58,0.0,0.0,0.0,0.0,0.0,2
2025-09-09,Amistosos 2024-25,Jordan,Dominican Republic,252.0,-0.87,-3.5,-0.0,-0.83,-1.8,0.0,0.0,0.0,0.0,0.0,2
2025-09-09,Clasif. CAF,Namibia,Sao Tome and Principe,318.6,0.703,4.37,0.0,-0.25,-0.17,-4.83,-2.53,-0.13,-5.47,3.1,2
2025-09-09,Amistosos 2024-25,Malta,San Marino,372.0,0.445,4.56,1.333,-0.33,0.25,3.29,0.48,-0.48,14.03,-1.57,2
2025-09-09,Clasif. UEFA,Armenia,Republic of Ireland,-271.3,-0.642,-3.47,-0.5,0.15,1.12,1.17,0.33,2.03,1.55,-2.67,2
2025-09-09,Clasif. CONCACAF,El Salvador,Suriname,-32.0,-1.701,-6.56,1.818,-0.63,0.2,0.0,0.0,0.0,0.0,0.0,0
2025-09-09,Clasif. CONMEBOL,Ecuador,Argentina,-218.5,-1.754,-9.73,-1.537,0.08,-0.33,0.0,0.0,0.0,0.0,0.0,2
2025-09-09,Clasif. CAF,Angola,Mauritius,388.3,4.472,7.27,0.222,-1.0,-0.69,-1.5,-2.2,2.2,4.7,6.1,2
2025-09-09,Clasif. CAF,Mauritania,South Sudan,207.4,2.977,10.67,1.333,0.67,-0.5,0.0,0.0,0.0,0.0,0.0,1
2025-09-09,Clasif. CAF,Cape Verde,Cameroon,-62.6,-0.976,-1.35,-0.375,-1.0,0.55,5.5,0.0,3.8,-7.5,-6.1,2
2025-09-09,Clasif. CAF,DR Congo,Senegal,-192.4,-1.331,-6.09,-0.25,0.26,-0.67,0.0,-2.0,-3.0,-14.6,-6.0,0
2025-09-09,Clasif. CAF,South Africa,Nigeria,-10.6,-1.973,-7.18,-0.812,0.5,0.0,6.5,3.8,-0.8,16.7,-0.9,1
2025-09-09,Clasif. CAF,Gabon,Ivory Coast,-132.9,-1.676,-8.18,-1.0,1.23,1.0,0.0,0.0,0.0,0.0,0.0,1
2025-09-09,Clasif. UEFA,Cyprus,Romania,-376.9,-1.352,-7.45,-1.938,-1.23,0.64,-1.29,-0.79,-2.14,-14.83,0.29,1
2025-09-09,Clasif. CAF,Togo,Sudan,-62.2,3.166,9.77,-0.0,-0.33,0.38,3.5,3.2,-0.2,8.7,-1.1,2
2025-09-09,Clasif. CAF,Zimbabwe,Rwanda,46.2,1.828,-0.82,0.167,-0.13,0.38,0.0,0.0,0.0,0.0,0.0,0
2025-09-09,Clasif. UEFA,Norway,Moldova,574.1,3.891,14.18,1.667,1.67,0.1,3.81,1.79,0.64,10.81,-5.38,2
2025-09-09,Clasif. CAF,Benin,Lesotho,102.7,1.452,-3.4,0.333,-0.2,-0.1,8.5,3.2,3.8,16.7,6.9,2
2025-09-09,Amistosos 2024-25,New Zealand,Australia,-111.2,-0.728,-3.09,-1.348,2.57,0.08,0.0,0.0,0.0,0.0,0.0,0
2025-09-09,Clasif. CAF,Sierra Leone,Ethiopia,63.8,2.291,4.18,-0.0,-0.83,0.29,0.0,0.0,0.0,0.0,0.0,2
2025-09-09,Clasif. CAF,Gambia,Burundi,97.6,2.361,6.14,-1.0,0.07,0.75,3.5,2.8,2.2,-3.5,1.1,2
2025-09-09,Amistosos 2024-25,Estonia,Andorra,299.6,2.303,0.8,1.917,-0.33,0.6,0.42,0.17,0.62,9.78,-4.07,1
2025-09-09,Amistosos 2024-25,Sri Lanka,Maldives,-91.7,0.0,-1.83,-1.19,0.17,-1.13,0.0,0.0,0.0,0.0,0.0,1
2025-09-09,Clasif. CAF,Tanzania,Niger,29.5,-0.142,-11.45,0.667,-1.27,-1.67,0.0,0.0,0.0,0.0,0.0,0
2025-09-09,Amistosos 2024-25,Nepal,Bangladesh,8.3,0.0,0.17,-0.31,0.17,1.58,0.0,0.0,0.0,0.0,0.0,1
2025-09-09,Amistosos 2024-25,United States,Japan,-166.8,0.345,0.55,-1.0,-1.2,1.0,0.0,0.0,0.0,0.0,0.0,2
2025-09-09,Amistosos 2024-25,Singapore,Myanmar,113.8,-2.813,-10.68,-0.356,0.23,-0.96,0.0,0.0,0.0,0.0,0.0,1
