competicion,fecha,local,visita,goles_local,goles_visita,tiros_local,tiros_visita,tiros_arco_local,tiros_arco_visita,corners_local,corners_visita,faltas_local,faltas_visita,posesion_local,posesion_visita,elo_local,elo_visita
Amistosos 2018-19,2018-06-07,India,New Zealand,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,1397.1,1674.2
Amistosos 2018-19,2018-06-07,England,Costa Rica,2.0,0.0,,,,,,,,,,,1980.9,1867.4
Amistosos 2018-19,2018-06-08,Croatia,Senegal,2.0,1.0,,,,,,,,,,,1896.9,1847.2
Amistosos 2018-19,2018-06-08,Chinese Taipei,Kenya,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,1187.2,1487.2
Amistosos 2018-19,2018-06-08,Iran,Lithuania,1.0,0.0,,,,,,,,,,,1881.9,1431.4
Amistosos 2018-19,2018-06-08,South Africa,Botswana,3.0,0.0,,,,,,,,,,,1640.8,1458.6
Amistosos 2018-19,2018-06-08,Switzerland,Japan,2.0,0.0,,,,,,,,,,,1927.3,1771.5
Amistosos 2018-19,2018-06-08,Germany,Saudi Arabia,2.0,1.0,,,,,,,,,,,2123.7,1692.3
Amistosos 2018-19,2018-06-08,Poland,Chile,2.0,2.0,,,,,,,,,,,1874.3,1932.4
Amistosos 2018-19,2018-06-08,Madagascar,Lesotho,0.0,1.0,,,,,,,,,,,1454.5,1370.6
Amistosos 2018-19,2018-06-09,France,United States,1.0,1.0,,,,,,,,,,,2034.2,1850.6
Amistosos 2018-19,2018-06-09,Tunisia,Spain,0.0,1.0,,,,,,,,,,,1767.8,2085.7
Amistosos 2018-19,2018-06-09,Israel,Argentina,0.0,0.0,,,,,,,,,,,1562.2,2047.3
Amistosos 2018-19,2018-06-09,Denmark,Mexico,2.0,0.0,,,,,,,,,,,1868.9,1935.8
Amistosos 2018-19,2018-06-09,Serbia,Bolivia,5.0,1.0,,,,,,,,,,,1797.2,1691.7
Amistosos 2018-19,2018-06-09,Sweden,Peru,0.0,0.0,,,,,,,,,,,1830.9,2006.8
Amistosos 2018-19,2018-06-09,Estonia,Morocco,1.0,3.0,,,,,,,,,,,1582.1,1808.4
Amistosos 2018-19,2018-06-09,Hungary,Australia,1.0,2.0,,,,,,,,,,,1632.3,1822.6
Amistosos 2018-19,2018-06-09,Latvia,Azerbaijan,1.0,3.0,,,,,,,,,,,1424.1,1430.4
Amistosos 2018-19,2018-06-09,Zambia,Zimbabwe,2.0,4.0,,,,,,,,,,,1593.6,1557.5
Amistosos 2018-19,2018-06-09,Finland,Belarus,2.0,0.0,,,,,,,,,,,1638.8,1566.4
Amistosos 2018-19,2018-06-10,Austria,Brazil,0.0,3.0,,,,,,,,,,,1782.3,2183.8
Amistosos 2018-19,2018-06-10,India,Kenya,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1389.1,1495.6
Amistosos 2018-19,2018-06-11,Senegal,South Korea,2.0,0.0,,,,,,,,,,,1841.3,1799.7
Amistosos 2018-19,2018-06-11,Belgium,Costa Rica,4.0,1.0,,,,,,,,,,,1977.8,1860.6
Amistosos 2018-19,2018-06-12,Poland,Lithuania,4.0,0.0,,,,,,,,,,,1873.1,1430.0
Amistosos 2018-19,2018-06-12,Japan,Paraguay,4.0,2.0,,,,,,,,,,,1765.9,1806.6
Mundial 2018,2018-06-14,Russia,Saudi Arabia,5.0,0.0,13.0,6.0,7.0,0.0,6.0,2.0,22.0,10.0,41.0,59.0,1733.8,1691.4
Mundial 2018,2018-06-15,Egypt,Uruguay,0.0,1.0,8.0,14.0,3.0,4.0,0.0,5.0,12.0,6.0,43.0,58.0,1746.7,1940.7
Mundial 2018,2018-06-15,Morocco,Iran,0.0,1.0,13.0,8.0,3.0,2.0,5.0,2.0,22.0,14.0,63.0,37.0,1818.1,1883.3
Mundial 2018,2018-06-15,Portugal,Spain,3.0,3.0,8.0,12.0,3.0,5.0,4.0,5.0,12.0,10.0,38.0,62.0,2022.5,2088.4
Mundial 2018,2018-06-16,France,Australia,2.0,1.0,13.0,4.0,5.0,1.0,5.0,1.0,16.0,19.0,51.0,49.0,2027.4,1830.1
Mundial 2018,2018-06-16,Croatia,Nigeria,2.0,0.0,11.0,14.0,2.0,2.0,6.0,5.0,20.0,16.0,53.0,47.0,1902.8,1733.0
Mundial 2018,2018-06-16,Peru,Denmark,0.0,1.0,17.0,10.0,6.0,3.0,3.0,7.0,10.0,18.0,52.0,48.0,2004.7,1882.5
Mundial 2018,2018-06-16,Argentina,Iceland,1.0,1.0,26.0,9.0,7.0,3.0,10.0,2.0,10.0,15.0,73.0,27.0,2047.3,1822.4
Mundial 2018,2018-06-17,Costa Rica,Serbia,0.0,1.0,10.0,10.0,3.0,3.0,5.0,4.0,18.0,15.0,50.0,50.0,1852.8,1810.4
Mundial 2018,2018-06-17,Brazil,Switzerland,1.0,1.0,20.0,6.0,4.0,2.0,7.0,2.0,12.0,19.0,54.0,46.0,2189.1,1932.9
Mundial 2018,2018-06-17,Germany,Mexico,0.0,1.0,25.0,12.0,9.0,4.0,8.0,1.0,10.0,15.0,61.0,39.0,2124.6,1922.3
Mundial 2018,2018-06-18,Tunisia,England,1.0,2.0,6.0,17.0,1.0,7.0,2.0,7.0,14.0,8.0,40.0,60.0,1765.0,1987.7
Mundial 2018,2018-06-18,Sweden,South Korea,1.0,0.0,15.0,5.0,5.0,0.0,6.0,5.0,20.0,23.0,52.0,48.0,1833.1,1786.5
Mundial 2018,2018-06-18,Belgium,Panama,3.0,0.0,15.0,6.0,6.0,2.0,9.0,3.0,17.0,18.0,60.0,40.0,1985.6,1774.0
Mundial 2018,2018-06-19,Colombia,Japan,1.0,2.0,8.0,14.0,3.0,6.0,3.0,6.0,15.0,9.0,42.0,58.0,1989.8,1782.6
Mundial 2018,2018-06-19,Russia,Egypt,3.0,1.0,11.0,13.0,3.0,1.0,7.0,4.0,11.0,10.0,46.0,54.0,1770.5,1731.9
Mundial 2018,2018-06-19,Poland,Senegal,1.0,2.0,10.0,8.0,4.0,2.0,3.0,3.0,8.0,15.0,59.0,41.0,1874.6,1854.5
Mundial 2018,2018-06-20,Portugal,Morocco,1.0,0.0,10.0,16.0,2.0,4.0,5.0,7.0,19.0,23.0,46.0,54.0,2028.1,1793.7
Mundial 2018,2018-06-20,Iran,Spain,0.0,1.0,5.0,17.0,0.0,3.0,2.0,6.0,14.0,14.0,32.0,68.0,1907.8,2082.8
Mundial 2018,2018-06-20,Uruguay,Saudi Arabia,1.0,0.0,13.0,8.0,4.0,3.0,3.0,4.0,10.0,13.0,47.0,53.0,1955.5,1654.7
Mundial 2018,2018-06-21,France,Peru,1.0,0.0,12.0,10.0,4.0,2.0,5.0,3.0,12.0,14.0,44.0,56.0,2042.0,1964.6
Mundial 2018,2018-06-21,Denmark,Australia,1.0,1.0,10.0,14.0,5.0,5.0,3.0,5.0,7.0,5.0,48.0,52.0,1922.6,1815.5
Mundial 2018,2018-06-21,Argentina,Croatia,0.0,3.0,10.0,15.0,3.0,5.0,5.0,2.0,15.0,23.0,58.0,42.0,2030.2,1927.4
Mundial 2018,2018-06-22,Serbia,Switzerland,1.0,2.0,12.0,20.0,3.0,5.0,3.0,7.0,17.0,12.0,42.0,58.0,1844.0,1951.7
Mundial 2018,2018-06-22,Nigeria,Iceland,2.0,0.0,16.0,10.0,4.0,3.0,6.0,5.0,9.0,10.0,56.0,44.0,1708.4,1839.5
Mundial 2018,2018-06-22,Brazil,Costa Rica,2.0,0.0,23.0,4.0,9.0,0.0,10.0,1.0,11.0,11.0,69.0,31.0,2170.3,1819.1
Mundial 2018,2018-06-23,Germany,Sweden,2.0,1.0,16.0,8.0,5.0,6.0,8.0,3.0,12.0,13.0,71.0,29.0,2078.9,1859.1
Mundial 2018,2018-06-23,Belgium,Tunisia,5.0,2.0,23.0,15.0,12.0,5.0,5.0,2.0,12.0,13.0,52.0,48.0,2009.6,1752.0
Mundial 2018,2018-06-23,South Korea,Mexico,1.0,2.0,17.0,13.0,6.0,5.0,7.0,5.0,24.0,7.0,41.7,58.3,1760.5,1968.0
Mundial 2018,2018-06-24,Japan,Senegal,2.0,2.0,7.0,13.0,3.0,7.0,2.0,5.0,8.0,14.0,53.0,47.0,1828.6,1886.2
Mundial 2018,2018-06-24,Poland,Colombia,0.0,3.0,9.0,13.0,2.0,3.0,7.0,5.0,15.0,10.0,45.0,55.0,1842.9,1943.7
Mundial 2018,2018-06-24,England,Panama,6.0,1.0,12.0,8.0,7.0,2.0,3.0,2.0,14.0,13.0,57.0,43.0,2000.7,1750.0
Mundial 2018,2018-06-25,Spain,Morocco,2.0,2.0,16.0,6.0,4.0,3.0,7.0,1.0,5.0,17.0,69.0,31.0,2098.8,1781.3
Mundial 2018,2018-06-25,Iran,Portugal,1.0,1.0,8.0,14.0,2.0,4.0,1.0,5.0,16.0,10.0,33.0,67.0,1891.7,2040.5
Mundial 2018,2018-06-25,Uruguay,Russia,3.0,0.0,17.0,3.0,7.0,1.0,4.0,2.0,17.0,18.0,56.0,44.0,1964.5,1798.5
Mundial 2018,2018-06-25,Saudi Arabia,Egypt,2.0,1.0,22.0,8.0,7.0,1.0,7.0,2.0,7.0,16.0,62.0,38.0,1645.7,1704.0
Mundial 2018,2018-06-26,Nigeria,Argentina,1.0,2.0,9.0,8.0,3.0,4.0,3.0,5.0,20.0,15.0,35.0,65.0,1769.6,1962.6
Mundial 2018,2018-06-26,Iceland,Croatia,1.0,2.0,17.0,13.0,6.0,2.0,10.0,5.0,10.0,12.0,41.0,59.0,1778.3,1995.0
Mundial 2018,2018-06-26,Australia,Peru,0.0,2.0,14.0,4.0,2.0,3.0,8.0,3.0,13.0,12.0,53.0,47.0,1824.5,1941.1
Mundial 2018,2018-06-26,Denmark,France,0.0,0.0,5.0,11.0,1.0,4.0,4.0,2.0,10.0,10.0,38.0,62.0,1913.6,2065.4
Mundial 2018,2018-06-27,Switzerland,Costa Rica,2.0,2.0,12.0,14.0,3.0,6.0,6.0,5.0,9.0,14.0,60.0,40.0,1972.7,1808.6
Mundial 2018,2018-06-27,Mexico,Sweden,0.0,3.0,19.0,13.0,3.0,5.0,7.0,3.0,14.0,11.0,65.0,35.0,1981.9,1845.9
Mundial 2018,2018-06-27,Serbia,Brazil,0.0,2.0,10.0,13.0,1.0,6.0,5.0,9.0,13.0,7.0,44.0,56.0,1823.0,2180.8
Mundial 2018,2018-06-27,South Korea,Germany,2.0,0.0,11.0,26.0,5.0,6.0,3.0,9.0,16.0,7.0,30.0,70.0,1746.5,2092.1
Mundial 2018,2018-06-28,Japan,Poland,0.0,1.0,10.0,11.0,3.0,2.0,5.0,7.0,11.0,8.0,54.1,45.9,1833.6,1805.2
Mundial 2018,2018-06-28,Senegal,Colombia,0.0,1.0,8.0,4.0,3.0,2.0,1.0,3.0,15.0,15.0,44.0,56.0,1881.3,1981.4
Mundial 2018,2018-06-28,England,Belgium,0.0,1.0,13.0,15.0,1.0,4.0,7.0,2.0,11.0,14.0,48.0,52.0,2023.7,2029.0
Mundial 2018,2018-06-28,Panama,Tunisia,1.0,2.0,9.0,15.0,4.0,7.0,0.0,6.0,18.0,19.0,36.0,64.0,1727.1,1732.6
Mundial 2018,2018-06-30,France,Argentina,4.0,3.0,9.0,9.0,4.0,4.0,0.0,4.0,21.0,15.0,41.0,59.0,2053.1,1977.5
Mundial 2018,2018-06-30,Uruguay,Portugal,2.0,1.0,6.0,20.0,3.0,5.0,2.0,10.0,13.0,13.0,39.0,61.0,2007.2,2028.4
Mundial 2018,2018-07-01,Croatia,Denmark,1.0,1.0,22.0,15.0,7.0,3.0,5.0,4.0,5.0,19.0,53.0,47.0,2008.4,1926.0
Mundial 2018,2018-07-01,Spain,Russia,1.0,1.0,25.0,6.0,9.0,1.0,6.0,5.0,5.0,19.0,74.0,26.0,2077.2,1755.8
Mundial 2018,2018-07-02,Brazil,Mexico,2.0,0.0,21.0,13.0,10.0,1.0,8.0,7.0,6.0,18.0,46.0,54.0,2191.0,1909.9
Mundial 2018,2018-07-02,Belgium,Japan,3.0,2.0,24.0,11.0,8.0,4.0,10.0,6.0,13.0,9.0,56.0,44.0,2058.6,1801.1
Mundial 2018,2018-07-03,Sweden,Switzerland,1.0,0.0,12.0,18.0,3.0,4.0,3.0,11.0,11.0,13.0,36.0,64.0,1917.9,1959.5
Mundial 2018,2018-07-03,Colombia,England,1.0,1.0,14.0,16.0,4.0,2.0,2.0,7.0,23.0,13.0,47.6,52.4,2003.0,1994.1
Amistosos 2018-19,2018-07-05,Malaysia,Fiji,1.0,0.0,,,,,,,,,,,1228.9,1570.3
Mundial 2018,2018-07-06,Uruguay,France,0.0,2.0,11.0,11.0,4.0,2.0,4.0,3.0,16.0,15.0,43.0,57.0,2039.0,2076.7
Mundial 2018,2018-07-06,Brazil,Belgium,1.0,2.0,26.0,8.0,9.0,3.0,8.0,4.0,14.0,16.0,57.0,43.0,2205.9,2069.7
Mundial 2018,2018-07-07,Russia,Croatia,2.0,2.0,13.0,17.0,7.0,3.0,6.0,8.0,25.0,18.0,36.0,64.0,1772.7,2001.4
Mundial 2018,2018-07-07,Sweden,England,0.0,2.0,7.0,12.0,3.0,2.0,1.0,6.0,10.0,7.0,43.0,57.0,1951.5,1994.9
Mundial 2018,2018-07-10,France,Belgium,1.0,0.0,19.0,9.0,5.0,3.0,4.0,5.0,6.0,16.0,40.0,60.0,2116.8,2110.9
Mundial 2018,2018-07-11,Croatia,England,2.0,1.0,22.0,11.0,7.0,1.0,8.0,4.0,23.0,14.0,54.0,46.0,1990.8,2034.3
Mundial 2018,2018-07-14,Belgium,England,2.0,0.0,12.0,15.0,4.0,5.0,4.0,5.0,11.0,5.0,43.0,57.0,2081.4,2000.6
Mundial 2018,2018-07-15,France,Croatia,4.0,2.0,8.0,15.0,6.0,3.0,2.0,6.0,14.0,13.0,39.0,61.0,2146.3,2024.5
Amistosos 2018-19,2018-08-04,Palestine,Iraq,0.0,3.0,,,,,,,,,,,1551.9,1677.0
Amistosos 2018-19,2018-08-05,Belize,Barbados,1.0,0.0,,,,,,,,,,,1355.5,1313.1
Amistosos 2018-19,2018-08-16,Guatemala,Cuba,3.0,0.0,,,,,,,,,,,1592.4,1435.5
Amistosos 2018-19,2018-08-18,Andorra,United Arab Emirates,0.0,0.0,,,,,,,,,,,1077.8,1658.2
Amistosos 2018-19,2018-08-18,Grenada,Jamaica,1.0,5.0,,,,,,,,,,,1271.7,1672.0
Amistosos 2018-19,2018-08-19,Guatemala,Cuba,1.0,0.0,,,,,,,,,,,1598.9,1429.0
Amistosos 2018-19,2018-08-21,Barbados,Jamaica,2.0,2.0,,,,,,,,,,,1307.0,1677.7
Amistosos 2018-19,2018-08-26,Barbados,Cuba,0.0,0.0,,,,,,,,,,,1313.5,1425.5
Amistosos 2018-19,2018-08-29,Bangladesh,Sri Lanka,0.0,1.0,,,,,,,,,,,1030.9,952.8
Amistosos 2018-19,2018-08-29,Macau,Solomon Islands,1.0,4.0,,,,,,,,,,,953.8,1519.6
Amistosos 2018-19,2018-08-30,Barbados,Cuba,0.0,2.0,,,,,,,,,,,1313.9,1425.2
Amistosos 2018-19,2018-09-02,Ethiopia,Burundi,1.0,1.0,,,,,,,,,,,1416.2,1427.7
Amistosos 2018-19,2018-09-05,Fiji,Solomon Islands,1.0,1.0,,,,,,,,,,,1554.3,1521.8
Amistosos 2018-19,2018-09-05,Slovakia,Denmark,3.0,0.0,,,,,,,,,,,1787.1,1933.0
Amistosos 2018-19,2018-09-06,Uzbekistan,Syria,1.0,1.0,,,,,,,,,,,1697.7,1706.9
Amistosos 2018-19,2018-09-06,Bahrain,Philippines,1.0,1.0,,,,,,,,,,,1542.7,1373.6
Nations League 2018,2018-09-06,Norway,Cyprus,2.0,0.0,14.0,6.0,3.0,2.0,13.0,2.0,21.0,9.0,56.2,43.8,1677.9,1450.9
Nations League 2018,2018-09-06,Gibraltar,North Macedonia,0.0,2.0,3.0,13.0,0.0,5.0,3.0,10.0,8.0,12.0,28.3,71.7,1326.0,1555.1
Nations League 2018,2018-09-06,Germany,France,0.0,0.0,13.0,8.0,6.0,4.0,10.0,3.0,14.0,9.0,60.4,39.6,2012.9,2176.1
Nations League 2018,2018-09-06,Czech Republic,Ukraine,1.0,2.0,9.0,24.0,4.0,9.0,4.0,5.0,20.0,9.0,33.5,66.5,1742.3,1793.3
Nations League 2018,2018-09-06,Armenia,Liechtenstein,2.0,1.0,27.0,5.0,13.0,1.0,13.0,4.0,13.0,17.0,73.3,26.7,1495.4,1179.0
Nations League 2018,2018-09-06,Wales,Republic of Ireland,4.0,1.0,18.0,5.0,8.0,3.0,4.0,3.0,16.0,13.0,67.6,32.4,1812.4,1773.2
Nations League 2018,2018-09-06,Kazakhstan,Georgia,0.0,2.0,14.0,10.0,5.0,5.0,5.0,5.0,17.0,12.0,60.5,39.5,1407.6,1552.5
Amistosos 2018-19,2018-09-06,Netherlands,Peru,2.0,1.0,,,,,,,,,,,1946.3,1971.6
Amistosos 2018-19,2018-09-06,Austria,Sweden,2.0,0.0,,,,,,,,,,,1777.0,1912.1
Amistosos 2018-19,2018-09-06,Trinidad and Tobago,United Arab Emirates,2.0,0.0,,,,,,,,,,,1561.1,1648.9
Nations League 2018,2018-09-06,Slovenia,Bulgaria,1.0,2.0,14.0,7.0,5.0,2.0,8.0,0.0,13.0,14.0,55.9,44.1,1661.2,1648.6
Amistosos 2018-19,2018-09-06,Jordan,Lebanon,0.0,1.0,,,,,,,,,,,1592.8,1580.2
Amistosos 2018-19,2018-09-06,Kyrgyz Republic,Palestine,1.0,1.0,,,,,,,,,,,1424.5,1535.6
Amistosos 2018-19,2018-09-06,Portugal,Croatia,1.0,1.0,,,,,,,,,,,1996.6,1994.7
Nations League 2018,2018-09-06,Latvia,Andorra,0.0,0.0,10.0,5.0,1.0,0.0,5.0,3.0,23.0,30.0,73.6,26.4,1405.2,1087.1
Nations League 2018,2018-09-07,Romania,Montenegro,0.0,0.0,16.0,6.0,1.0,2.0,4.0,2.0,28.0,14.0,62.2,37.8,1764.1,1623.0
Nations League 2018,2018-09-07,Azerbaijan,Kosovo,0.0,0.0,9.0,3.0,2.0,0.0,6.0,3.0,12.0,17.0,61.5,38.5,1449.3,1527.3
Nations League 2018,2018-09-07,Turkey,Russia,1.0,2.0,11.0,12.0,6.0,4.0,6.0,3.0,8.0,19.0,63.8,36.2,1768.8,1783.3
Nations League 2018,2018-09-07,Faroe Islands,Malta,3.0,1.0,11.0,10.0,7.0,3.0,5.0,3.0,16.0,14.0,58.0,42.0,1333.9,1239.6
Nations League 2018,2018-09-07,Albania,Israel,1.0,0.0,13.0,15.0,4.0,5.0,5.0,5.0,12.0,14.0,52.1,47.9,1607.1,1562.2
Amistosos 2018-19,2018-09-07,Chinese Taipei,Malaysia,2.0,0.0,,,,,,,,,,,1178.7,1244.9
Amistosos 2018-19,2018-09-07,Japan,Chile,0.0,0.0,,,,,,,,,,,1790.0,1933.6
Amistosos 2018-19,2018-09-07,Scotland,Belgium,0.0,4.0,,,,,,,,,,,1756.6,2116.1
Amistosos 2018-19,2018-09-07,United States,Brazil,0.0,2.0,,,,,,,,,,,1857.3,2164.7
Amistosos 2018-19,2018-09-07,Qatar,China,1.0,0.0,,,,,,,,,,,1575.0,1638.5
Nations League 2018,2018-09-07,Lithuania,Serbia,0.0,1.0,11.0,24.0,2.0,11.0,5.0,14.0,12.0,8.0,35.1,64.9,1428.4,1812.9
Amistosos 2018-19,2018-09-07,Singapore,Mauritius,1.0,1.0,,,,,,,,,,,1206.3,1230.8
Amistosos 2018-19,2018-09-07,South Korea,Costa Rica,2.0,0.0,,,,,,,,,,,1825.7,1821.8
Nations League 2018,2018-09-07,Italy,Poland,1.0,1.0,10.0,10.0,2.0,4.0,7.0,6.0,12.0,19.0,61.5,38.5,1931.8,1837.7
Nations League 2018,2018-09-08,Estonia,Greece,0.0,1.0,9.0,11.0,2.0,6.0,4.0,2.0,18.0,7.0,37.6,62.4,1572.3,1698.1
Nations League 2018,2018-09-08,Northern Ireland,Bosnia and Herzegovina,1.0,2.0,26.0,5.0,8.0,3.0,18.0,1.0,12.0,15.0,67.6,32.4,1716.2,1798.7
Amistosos 2018-19,2018-09-08,Ecuador,Jamaica,2.0,0.0,,,,,,,,,,,1810.5,1671.2
Amistosos 2018-19,2018-09-08,Venezuela,Colombia,1.0,2.0,,,,,,,,,,,1791.0,2002.2
Amistosos 2018-19,2018-09-08,Mexico,Uruguay,1.0,4.0,,,,,,,,,,,1895.0,1998.9
Nations League 2018,2018-09-08,Belarus,San Marino,5.0,0.0,36.0,3.0,12.0,1.0,10.0,0.0,14.0,12.0,74.8,25.2,1558.3,947.8
Amistosos 2018-19,2018-09-08,Argentina,Guatemala,3.0,0.0,,,,,,,,,,,1953.9,1602.4
Nations League 2018,2018-09-08,England,Spain,1.0,2.0,11.0,11.0,6.0,4.0,4.0,1.0,15.0,9.0,45.2,54.8,1965.8,2060.3
Nations League 2018,2018-09-08,Switzerland,Iceland,6.0,0.0,21.0,3.0,9.0,1.0,4.0,1.0,15.0,12.0,62.8,37.2,1925.9,1764.9
Nations League 2018,2018-09-08,Finland,Hungary,1.0,0.0,9.0,16.0,2.0,2.0,0.0,4.0,16.0,14.0,33.9,66.1,1646.9,1624.8
Nations League 2018,2018-09-08,Luxembourg,Moldova,4.0,0.0,16.0,16.0,9.0,3.0,4.0,9.0,11.0,10.0,37.3,62.7,1374.0,1365.0
Amistosos 2018-19,2018-09-09,Germany,Peru,2.0,1.0,,,,,,,,,,,2017.4,1963.7
Amistosos 2018-19,2018-09-09,Lebanon,Oman,0.0,0.0,,,,,,,,,,,1593.3,1639.3
Nations League 2018,2018-09-09,Ukraine,Slovakia,1.0,0.0,14.0,10.0,6.0,1.0,9.0,4.0,7.0,11.0,48.8,51.2,1821.8,1806.9
Nations League 2018,2018-09-09,Bulgaria,Norway,1.0,0.0,3.0,14.0,1.0,4.0,3.0,12.0,11.0,29.0,48.8,51.2,1681.4,1687.8
Nations League 2018,2018-09-09,Denmark,Wales,2.0,0.0,16.0,12.0,6.0,1.0,6.0,1.0,17.0,10.0,51.4,48.6,1913.2,1839.5
Nations League 2018,2018-09-09,North Macedonia,Armenia,2.0,0.0,10.0,14.0,5.0,3.0,3.0,3.0,18.0,26.0,51.8,48.2,1579.3,1499.6
Nations League 2018,2018-09-09,France,Netherlands,2.0,1.0,15.0,7.0,8.0,2.0,4.0,2.0,8.0,12.0,53.7,46.3,2171.6,1954.2
Nations League 2018,2018-09-09,Liechtenstein,Gibraltar,2.0,0.0,14.0,12.0,4.0,2.0,5.0,2.0,15.0,13.0,42.9,57.1,1174.8,1301.8
Nations League 2018,2018-09-09,Cyprus,Slovenia,2.0,1.0,11.0,10.0,5.0,3.0,4.0,2.0,16.0,22.0,49.9,50.1,1441.0,1628.3
Nations League 2018,2018-09-09,Georgia,Latvia,1.0,0.0,15.0,8.0,5.0,2.0,6.0,4.0,13.0,10.0,63.8,36.2,1585.2,1384.3
Nations League 2018,2018-09-10,Scotland,Albania,2.0,0.0,25.0,6.0,6.0,2.0,8.0,3.0,12.0,22.0,52.9,47.1,1749.7,1622.2
Nations League 2018,2018-09-10,Montenegro,Lithuania,2.0,0.0,13.0,8.0,6.0,4.0,5.0,2.0,13.0,15.0,57.4,42.6,1638.0,1420.2
Nations League 2018,2018-09-10,Kosovo,Faroe Islands,2.0,0.0,13.0,5.0,4.0,1.0,7.0,3.0,7.0,16.0,67.9,32.1,1528.9,1352.4
Nations League 2018,2018-09-10,Sweden,Turkey,2.0,3.0,11.0,8.0,5.0,5.0,4.0,5.0,13.0,3.0,35.6,64.4,1895.6,1737.7
Nations League 2018,2018-09-10,Portugal,Italy,1.0,0.0,11.0,10.0,6.0,2.0,6.0,11.0,15.0,12.0,55.4,44.6,1993.7,1919.1
Nations League 2018,2018-09-10,Andorra,Kazakhstan,1.0,1.0,2.0,13.0,1.0,4.0,0.0,11.0,17.0,13.0,27.2,72.8,1107.9,1375.0
Nations League 2018,2018-09-10,Malta,Azerbaijan,1.0,1.0,2.0,13.0,1.0,4.0,1.0,4.0,15.0,12.0,33.5,66.5,1221.1,1447.8
Amistosos 2018-19,2018-09-10,Russia,Czech Republic,5.0,1.0,,,,,,,,,,,1814.4,1713.8
Amistosos 2018-19,2018-09-10,Cambodia,Malaysia,1.0,3.0,,,,,,,,,,,1038.8,1231.4
Amistosos 2018-19,2018-09-10,Kyrgyz Republic,Syria,2.0,1.0,,,,,,,,,,,1424.9,1709.4
Amistosos 2018-19,2018-09-10,Kuwait,Iraq,2.0,2.0,,,,,,,,,,,1491.8,1693.3
Amistosos 2018-19,2018-09-10,Saudi Arabia,Bolivia,2.0,2.0,,,,,,,,,,,1680.7,1678.5
Amistosos 2018-19,2018-09-10,Bahrain,China,0.0,0.0,,,,,,,,,,,1536.2,1629.6
Nations League 2018,2018-09-10,Serbia,Romania,2.0,2.0,15.0,12.0,6.0,4.0,10.0,4.0,9.0,11.0,67.1,32.9,1821.0,1749.1
Amistosos 2018-19,2018-09-11,Singapore,Fiji,2.0,0.0,,,,,,,,,,,1204.2,1550.7
Amistosos 2018-19,2018-09-11,Qatar,Palestine,3.0,0.0,,,,,,,,,,,1583.9,1535.3
Nations League 2018,2018-09-11,Bosnia and Herzegovina,Austria,1.0,0.0,5.0,13.0,2.0,1.0,4.0,7.0,12.0,11.0,45.5,54.5,1824.9,1793.5
Nations League 2018,2018-09-11,Moldova,Belarus,0.0,0.0,8.0,17.0,2.0,2.0,4.0,7.0,13.0,12.0,45.6,54.4,1332.4,1559.9
Nations League 2018,2018-09-11,Iceland,Belgium,0.0,3.0,4.0,20.0,1.0,5.0,4.0,9.0,8.0,8.0,30.0,70.0,1745.5,2123.0
Amistosos 2018-19,2018-09-11,Poland,Republic of Ireland,1.0,1.0,,,,,,,,,,,1850.3,1746.1
Nations League 2018,2018-09-11,San Marino,Luxembourg,0.0,3.0,7.0,31.0,4.0,10.0,2.0,8.0,21.0,24.0,28.5,71.5,946.1,1406.7
Nations League 2018,2018-09-11,Spain,Croatia,6.0,0.0,16.0,5.0,7.0,1.0,8.0,0.0,11.0,7.0,70.6,29.4,2085.7,1997.5
Nations League 2018,2018-09-11,Hungary,Greece,2.0,1.0,11.0,11.0,7.0,6.0,1.0,6.0,27.0,13.0,36.8,63.2,1608.3,1721.3
Amistosos 2018-19,2018-09-11,Northern Ireland,Israel,3.0,0.0,,,,,,,,,,,1690.0,1547.1
Nations League 2018,2018-09-11,Finland,Estonia,1.0,0.0,15.0,17.0,4.0,1.0,8.0,9.0,10.0,12.0,51.6,48.4,1663.4,1549.2
Amistosos 2018-19,2018-09-11,Kuwait,Bolivia,0.0,0.0,,,,,,,,,,,1494.6,1681.3
Amistosos 2018-19,2018-09-11,Zambia,Gabon,1.0,0.0,,,,,,,,,,,1569.1,1507.5
Amistosos 2018-19,2018-09-11,Jordan,Oman,0.0,0.0,,,,,,,,,,,1579.7,1638.0
Amistosos 2018-19,2018-09-11,Uzbekistan,Iran,0.0,1.0,,,,,,,,,,,1695.2,1903.8
Amistosos 2018-19,2018-09-11,Kenya,Malawi,1.0,0.0,,,,,,,,,,,1502.2,1405.8
Amistosos 2018-19,2018-09-11,England,Switzerland,1.0,0.0,,,,,,,,,,,1940.4,1945.3
Amistosos 2018-19,2018-09-11,South Korea,Chile,0.0,0.0,,,,,,,,,,,1836.3,1933.6
Amistosos 2018-19,2018-09-11,Japan,Costa Rica,3.0,0.0,,,,,,,,,,,1790.0,1811.2
Amistosos 2018-19,2018-09-11,Indonesia,Mauritius,1.0,0.0,,,,,,,,,,,1364.2,1232.9
